transacao_id,categoria_produto,split,valor_total,desconto,valor_total_bucket,desconto_bucket
83202,Sementes,test,3458.21,220.41,4,4
83203,Sementes,test,3717.84,177.78,4,3
83204,Máquinas,test,11108.88,477.92,1,0
83205,Fertilizantes,test,1019.33,60.15,0,0
83206,Máquinas,test,30012.15,1503.9,4,3
83207,Fertilizantes,test,7864.76,885.34,7,8
83208,Sementes,test,5782.08,269.22,6,5
83209,Defensivos,test,8176.92,833.61,7,8
83210,Máquinas,test,9566.41,833.51,0,1
83211,Sementes,test,5453.05,118.7,6,2
83212,Fertilizantes,test,5174.19,209.25,4,3
83213,Sementes,test,2383.53,179.99,2,3
83214,Máquinas,test,12512.98,1496.48,1,3
83215,Sementes,test,3654.79,22.07,4,0
83216,Defensivos,test,5082.24,292.21,5,5
83217,Sementes,test,7906.69,246.19,8,4
83218,Defensivos,test,921.57,47.62,0,0
83219,Máquinas,test,34859.44,4082.05,4,7
83220,Máquinas,test,43766.48,1732.07,5,3
83221,Defensivos,test,6919.82,262.66,6,4
83222,Máquinas,test,176238.03,19274.37,9,9
83223,Defensivos,test,3833.5,488.79,4,7
83224,Máquinas,test,21636.08,1449.36,2,3
83225,Defensivos,test,12289.88,447.46,9,6
83226,Defensivos,test,2929.66,170.46,3,3
83227,Sementes,test,4698.98,562.22,5,7
83228,Sementes,test,5132.46,118.44,5,2
83229,Sementes,test,4246.58,192.22,5,3
83230,Máquinas,test,5051.7,244.97,0,0
83231,Máquinas,test,6083.26,315.77,0,0
83232,Sementes,test,2053.44,167.46,2,3
83233,Sementes,test,2297.07,103.01,2,2
83234,Máquinas,test,24090.6,690.9,3,1
83235,Fertilizantes,test,5117.75,583.27,4,7
83236,Máquinas,test,16551.2,323.44,2,0
83237,Sementes,test,11832.81,836.49,9,9
83238,Defensivos,test,836.71,38.89,0,0
83239,Defensivos,test,5541.27,819.43,5,8
83240,Fertilizantes,test,2390.57,68.88,2,0
83241,Defensivos,test,710.85,44.58,0,0
83242,Sementes,test,1144.81,95.94,1,1
83243,Defensivos,test,3340.52,319.18,3,5
83244,Defensivos,test,14590.29,1033.35,9,9
83245,Máquinas,test,104629.85,5042.98,9,7
83246,Máquinas,test,74075.97,4636.73,7,7
83247,Máquinas,test,142938.73,15988.37,9,9
83248,Defensivos,test,5359.52,815.25,5,8
83249,Máquinas,test,14669.55,486.27,1,0
83250,Sementes,test,13027.44,198.16,9,3
83251,Sementes,test,4752.08,134.16,5,2
83252,Sementes,test,8379.88,455.64,8,7
83253,Defensivos,test,5745.34,254.66,6,4
83254,Defensivos,test,10580.75,1084.63,8,9
83255,Defensivos,test,5513.9,676.55,5,8
83256,Defensivos,test,1023.5,62.11,0,1
83257,Fertilizantes,test,2443.83,242.33,2,3
83258,Fertilizantes,test,2700.58,173.18,2,2
83259,Fertilizantes,test,2285.42,123.76,2,2
83260,Fertilizantes,test,9319.18,772.52,7,8
83261,Defensivos,test,3952.03,282.41,4,4
83262,Fertilizantes,test,1376.93,197.59,0,3
83263,Sementes,test,6534.82,484.42,7,7
83264,Máquinas,test,38599.39,2748.13,5,5
83265,Máquinas,test,9598.3,374.57,0,0
83266,Máquinas,test,39326.46,5791.22,5,8
83267,Defensivos,test,6923.29,320.95,6,5
83268,Defensivos,test,2968.32,262.56,3,4
83269,Fertilizantes,test,574.82,63.63,0,0
83270,Máquinas,test,15203.56,531.8,1,1
83271,Máquinas,test,41257.85,3294.13,5,6
83272,Máquinas,test,19391.73,1498.18,2,3
83273,Fertilizantes,test,11228.38,1089.32,8,9
83274,Fertilizantes,test,4193.9,269.7,4,4
83275,Máquinas,test,80688.97,1692.93,8,3
83276,Sementes,test,3719.9,300.7,4,5
83277,Máquinas,test,13819.95,1635.42,1,3
83278,Defensivos,test,3878.04,454.66,4,6
83279,Sementes,test,2592.79,258.56,2,4
83280,Máquinas,test,99654.03,5564.13,8,8
83281,Máquinas,test,9309.1,397.09,0,0
83282,Defensivos,test,5645.97,934.45,5,9
83283,Máquinas,test,45436.17,3254.33,5,6
83284,Sementes,test,8280.4,661.5,8,8
83285,Fertilizantes,test,1300.65,155.16,0,2
83286,Fertilizantes,test,4100.21,484.09,3,6
83287,Máquinas,test,93181.06,5484.41,8,8
83288,Defensivos,test,7436.71,362.29,7,5
83289,Fertilizantes,test,17827.5,137.25,9,2
83290,Máquinas,test,68892.05,3286.6,7,6
83291,Fertilizantes,test,1258.46,99.16,0,1
83292,Defensivos,test,2815.25,189.61,3,3
83293,Máquinas,test,13249.27,90.52,1,0
83294,Sementes,test,3582.41,114.67,4,2
83295,Fertilizantes,test,9394.8,382.32,7,5
83296,Máquinas,test,9952.65,934.57,1,2
83297,Sementes,test,3175.25,391.4,3,6
83298,Máquinas,test,31954.21,2126.79,4,4
83299,Sementes,test,2109.41,129.69,2,2
83300,Máquinas,test,27160.03,999.68,3,2
83301,Fertilizantes,test,10411.26,420.26,8,6
83302,Máquinas,test,4598.27,539.13,0,1
83303,Defensivos,test,226.46,9.14,0,0
83304,Fertilizantes,test,3270.46,527.45,3,6
83305,Máquinas,test,9994.6,670.13,1,1
83306,Sementes,test,11664.94,1093.79,9,9
83307,Máquinas,test,26874.94,101.06,3,0
83308,Máquinas,test,103098.12,8576.08,8,9
83309,Fertilizantes,test,1316.41,120.65,0,1
83310,Máquinas,test,14548.64,863.28,1,1
83311,Defensivos,test,5691.52,540.93,5,7
83312,Máquinas,test,61999.35,2847.15,7,5
83313,Defensivos,test,9985.04,493.6,8,7
83314,Máquinas,test,57568.22,2119.06,6,4
83315,Fertilizantes,test,1688.86,35.26,1,0
83316,Fertilizantes,test,5717.97,200.68,5,3
83317,Sementes,test,3435.1,207.92,4,4
83318,Sementes,test,6237.71,228.53,6,4
83319,Sementes,test,1573.13,75.07,1,1
83320,Fertilizantes,test,4789.19,648.4,4,7
83321,Defensivos,test,8838.35,87.01,7,1
83322,Defensivos,test,6623.13,399.75,6,6
83323,Fertilizantes,test,1208.69,152.1,0,2
83324,Sementes,test,7789.85,1024.75,7,9
83325,Máquinas,test,53786.64,3180.34,6,6
83326,Sementes,test,5854.52,292.88,6,5
83327,Sementes,test,541.1,66.34,0,1
83328,Máquinas,test,44937.83,5241.17,5,7
83329,Sementes,test,331.75,23.2,0,0
83330,Sementes,test,10547.09,893.26,9,9
83331,Sementes,test,3141.19,185.06,3,3
83332,Fertilizantes,test,8250.4,380.7,7,5
83333,Defensivos,test,8747.99,434.97,7,6
83334,Máquinas,test,109797.34,6200.06,9,8
83335,Sementes,test,4530.82,200.08,5,3
83336,Máquinas,test,61536.98,7933.36,7,8
83337,Defensivos,test,5129.97,332.61,5,5
83338,Fertilizantes,test,14470.35,1724.45,9,9
83339,Máquinas,test,28720.85,3100.75,3,6
83340,Máquinas,test,6968.8,461.78,0,0
83341,Sementes,test,10095.29,518.41,8,7
83342,Defensivos,test,3657.25,331.33,4,5
83343,Fertilizantes,test,3927.08,167.96,3,2
83344,Sementes,test,8702.48,1163.95,8,9
83345,Fertilizantes,test,7832.77,439.94,7,6
83346,Defensivos,test,8722.7,398.05,7,6
83347,Máquinas,test,109921.43,6905.23,9,8
83348,Sementes,test,9451.27,1446.96,8,9
83349,Fertilizantes,test,13356.57,1104.93,9,9
83350,Defensivos,test,2322.34,195.34,2,3
83351,Defensivos,test,4495.42,596.1,4,7
83352,Máquinas,test,27022.7,2318.98,3,4
83353,Máquinas,test,190086.91,10214.75,9,9
83354,Máquinas,test,41838.25,3696.71,5,6
83355,Defensivos,test,7379.75,1076.6,7,9
83356,Máquinas,test,11636.07,546.31,1,1
83357,Defensivos,test,7546.86,746.79,7,8
83358,Defensivos,test,4755.73,498.99,5,7
83359,Defensivos,test,10008.37,758.82,8,8
83360,Sementes,test,2879.85,244.53,3,4
83361,Máquinas,test,30815.06,1545.22,4,3
83362,Sementes,test,939.86,49.9,0,0
83363,Fertilizantes,test,8136.35,363.43,7,5
83364,Defensivos,test,3699.76,282.09,4,4
83365,Máquinas,test,56976.3,3869.64,6,6
83366,Máquinas,test,83738.26,3938.21,8,6
83367,Sementes,test,5439.96,227.88,6,4
83368,Fertilizantes,test,3387.96,102.8,3,1
83369,Máquinas,test,46713.2,5892.85,6,8
83370,Sementes,test,2460.83,117.58,2,2
83371,Fertilizantes,test,14940.59,354.71,9,5
83372,Fertilizantes,test,6106.39,189.13,5,3
83373,Sementes,test,5563.26,523.62,6,7
83374,Sementes,test,592.21,15.56,0,0
83375,Sementes,test,1969.71,88.13,2,1
83376,Máquinas,test,40659.1,2019.71,5,4
83377,Fertilizantes,test,3171.86,70.44,2,0
83378,Máquinas,test,159653.66,1591.94,9,3
83379,Máquinas,test,57650.57,7227.11,6,8
83380,Máquinas,test,57259.18,3134.9,6,6
83381,Sementes,test,555.23,32.68,0,0
83382,Defensivos,test,7115.07,69.73,7,1
83383,Fertilizantes,test,8523.27,819.63,7,8
83384,Fertilizantes,test,1321.96,104.12,0,1
83385,Sementes,test,5856.46,717.04,6,8
83386,Máquinas,test,45505.23,3526.61,5,6
83387,Máquinas,test,42965.96,3275.55,5,6
83388,Fertilizantes,test,5001.22,402.74,4,5
83389,Sementes,test,3726.48,203.92,4,4
83390,Máquinas,test,49925.7,4896.6,6,7
83391,Máquinas,test,56842.51,2927.39,6,5
83392,Sementes,test,3222.01,311.54,3,5
83393,Máquinas,test,17596.37,847.59,2,1
83394,Máquinas,test,2042.08,201.83,0,0
83395,Máquinas,test,116221.97,936.27,9,2
83396,Fertilizantes,test,2758.03,81.62,2,1
83397,Defensivos,test,10358.91,433.53,8,6
83398,Defensivos,test,9797.53,656.51,8,8
83399,Máquinas,test,9135.38,1028.24,0,2
83400,Fertilizantes,test,2077.29,230.03,1,3
83401,Sementes,test,16551.91,444.89,9,7
83402,Máquinas,test,15577.09,998.41,1,2
83403,Sementes,test,4597.76,493.74,5,7
83404,Máquinas,test,116249.99,11321.45,9,9
83405,Máquinas,test,40583.77,962.03,5,2
83406,Máquinas,test,44076.88,1629.83,5,3
83407,Defensivos,test,7753.27,645.17,7,8
83408,Fertilizantes,test,681.18,51.66,0,0
83409,Máquinas,test,91589.49,8511.66,8,9
83410,Máquinas,test,32519.95,4458.95,4,7
83411,Fertilizantes,test,5395.23,336.29,5,5
83412,Máquinas,test,131760.87,19491.53,9,9
83413,Defensivos,test,3919.32,552.8,4,7
83414,Defensivos,test,2138.63,58.43,2,0
83415,Sementes,test,629.22,60.88,0,1
83416,Sementes,test,20456.68,1055.32,9,9
83417,Defensivos,test,4339.42,154.64,4,2
83418,Defensivos,test,7825.34,197.44,7,3
83419,Defensivos,test,943.67,49.85,0,0
83420,Sementes,test,2460.88,150.47,2,3
83421,Máquinas,test,29349.17,2892.61,3,5
83422,Máquinas,test,49348.24,829.82,6,1
83423,Fertilizantes,test,2149.5,258.88,1,4
83424,Fertilizantes,test,7483.87,154.88,6,2
83425,Sementes,test,2713.73,39.22,3,0
83426,Máquinas,test,17486.97,191.38,2,0
83427,Defensivos,test,2540.81,409.33,2,6
83428,Sementes,test,6138.24,452.88,6,7
83429,Máquinas,test,29665.32,2090.43,4,4
83430,Sementes,test,4118.52,112.78,4,2
83431,Fertilizantes,test,9730.42,1393.34,8,9
83432,Máquinas,test,46360.35,6205.68,5,8
83433,Sementes,test,1613.78,58.74,1,1
83434,Defensivos,test,3282.21,70.29,3,1
83435,Máquinas,test,59213.94,2603.04,7,5
83436,Máquinas,test,95520.89,4901.61,8,7
83437,Sementes,test,3002.08,506.67,3,7
83438,Máquinas,test,115798.44,6651.93,9,8
83439,Defensivos,test,4957.62,605.26,5,7
83440,Sementes,test,1343.03,41.52,1,0
83441,Fertilizantes,test,4230.86,474.5,4,6
83442,Fertilizantes,test,1371.29,16.37,0,0
83443,Fertilizantes,test,3131.42,92.22,2,1
83444,Máquinas,test,41644.27,5070.83,5,7
83445,Fertilizantes,test,2952.86,96.26,2,1
83446,Defensivos,test,17245.03,1959.69,9,9
83447,Sementes,test,2582.93,320.95,2,5
83448,Máquinas,test,182790.53,18485.47,9,9
83449,Fertilizantes,test,6654.85,406.12,6,5
83450,Máquinas,test,20308.9,2843.34,2,5
83451,Fertilizantes,test,4029.36,252.05,3,4
83452,Máquinas,test,13788.85,634.95,1,1
83453,Máquinas,test,30326.95,4524.31,4,7
83454,Defensivos,test,23927.17,899.63,9,8
83455,Fertilizantes,test,2006.0,151.84,1,2
83456,Máquinas,test,20117.65,2979.55,2,5
83457,Fertilizantes,test,4070.72,104.5,3,1
83458,Máquinas,test,23730.17,902.65,3,2
83459,Fertilizantes,test,8362.41,553.95,7,7
83460,Fertilizantes,test,4460.73,352.53,4,5
83461,Máquinas,test,56630.31,3225.45,6,6
83462,Defensivos,test,9136.01,671.89,8,8
83463,Sementes,test,7353.86,439.24,7,7
83464,Máquinas,test,52225.44,4202.4,6,7
83465,Defensivos,test,3198.6,191.24,3,3
83466,Sementes,test,838.54,107.25,0,2
83467,Sementes,test,8960.92,473.33,8,7
83468,Defensivos,test,4403.17,259.03,4,4
83469,Máquinas,test,40029.65,3410.85,5,6
83470,Defensivos,test,11405.23,281.48,8,4
83471,Sementes,test,1270.61,105.71,1,2
83472,Fertilizantes,test,2293.68,323.49,2,5
83473,Defensivos,test,643.65,50.82,0,0
83474,Defensivos,test,5071.1,291.65,5,5
83475,Máquinas,test,32164.41,2359.03,4,5
83476,Máquinas,test,96096.11,14499.89,8,9
83477,Máquinas,test,13888.98,786.62,1,1
83478,Máquinas,test,15639.65,619.27,1,1
83479,Fertilizantes,test,4085.83,115.21,3,1
83480,Sementes,test,3921.9,248.9,4,4
83481,Fertilizantes,test,991.47,145.94,0,2
83482,Sementes,test,2396.98,152.46,2,3
83483,Sementes,test,3141.36,267.36,3,5
83484,Sementes,test,4370.23,292.57,5,5
83485,Sementes,test,6722.88,590.24,7,8
83486,Máquinas,test,74682.87,8631.48,7,9
83487,Defensivos,test,798.33,90.35,0,1
83488,Máquinas,test,77925.01,3384.14,8,6
83489,Defensivos,test,2755.24,235.64,2,4
83490,Máquinas,test,61711.04,282.76,7,0
83491,Defensivos,test,5484.92,212.31,5,3
83492,Sementes,test,1846.73,92.65,2,1
83493,Sementes,test,1257.14,140.16,1,2
83494,Sementes,test,6730.19,608.89,7,8
83495,Máquinas,test,47456.89,5798.36,6,8
83496,Fertilizantes,test,8063.65,785.05,7,8
83497,Máquinas,test,17113.08,1272.52,2,2
83498,Máquinas,test,41994.1,2764.32,5,5
83499,Fertilizantes,test,1802.77,105.95,1,1
83500,Máquinas,test,11237.37,927.57,1,2
83501,Máquinas,test,25736.9,422.0,3,0
83502,Máquinas,test,6764.91,627.48,0,1
83503,Defensivos,test,5453.48,102.46,5,1
83504,Sementes,test,5208.33,394.97,6,6
83505,Defensivos,test,5588.74,738.44,5,8
83506,Defensivos,test,4981.73,664.97,5,8
83507,Máquinas,test,19794.9,1175.16,2,2
83508,Máquinas,test,57466.34,938.81,6,2
83509,Fertilizantes,test,4512.45,238.6,4,3
83510,Fertilizantes,test,2558.13,232.19,2,3
83511,Máquinas,test,66285.73,1717.19,7,3
83512,Sementes,test,15714.98,1908.02,9,9
83513,Fertilizantes,test,4390.39,586.77,4,7
83514,Sementes,test,5034.89,448.67,5,7
83515,Sementes,test,4634.85,433.11,5,6
83516,Fertilizantes,test,1367.31,74.07,0,1
83517,Defensivos,test,6428.35,144.08,6,2
83518,Fertilizantes,test,8716.87,467.76,7,6
83519,Máquinas,test,68078.75,8727.43,7,9
83520,Máquinas,test,34158.97,3359.99,4,6
83521,Máquinas,test,15438.38,916.08,1,2
83522,Fertilizantes,test,7011.76,140.34,6,2
83523,Máquinas,test,10707.54,1292.82,1,3
83524,Sementes,test,1180.15,161.87,1,3
83525,Sementes,test,7958.94,418.11,8,6
83526,Fertilizantes,test,7044.22,507.59,6,6
83527,Defensivos,test,3595.62,97.29,3,1
83528,Máquinas,test,28625.2,1262.56,3,2
83529,Máquinas,test,43853.83,1738.57,5,3
83530,Sementes,test,3696.26,370.04,4,6
83531,Máquinas,test,10543.05,380.97,1,0
83532,Sementes,test,2397.31,196.34,2,3
83533,Máquinas,test,21012.06,1110.48,2,2
83534,Sementes,test,7325.31,146.35,7,2
83535,Sementes,test,3777.47,242.48,4,4
83536,Fertilizantes,test,2540.18,74.38,2,1
83537,Máquinas,test,99071.74,8267.62,8,9
83538,Defensivos,test,6371.8,926.65,6,8
83539,Sementes,test,9598.34,561.9,8,7
83540,Sementes,test,4259.68,151.57,5,3
83541,Defensivos,test,3802.23,108.75,4,2
83542,Defensivos,test,19295.43,2672.11,9,9
83543,Máquinas,test,78277.95,6607.55,8,8
83544,Fertilizantes,test,9835.2,958.15,8,8
83545,Fertilizantes,test,3820.61,222.51,3,3
83546,Defensivos,test,984.52,69.98,0,1
83547,Sementes,test,929.03,80.23,0,1
83548,Sementes,test,2512.33,392.69,2,6
83549,Fertilizantes,test,16171.37,2257.73,9,9
83550,Máquinas,test,27681.92,1213.36,3,2
83551,Máquinas,test,141192.5,9079.9,9,9
83552,Sementes,test,5269.16,768.88,6,8
83553,Defensivos,test,6994.59,419.81,6,6
83554,Máquinas,test,38993.5,2660.39,5,5
83555,Sementes,test,1851.11,185.89,2,3
83556,Sementes,test,3019.4,370.3,3,6
83557,Defensivos,test,5589.25,153.06,5,2
83558,Máquinas,test,48479.8,5238.13,6,7
83559,Defensivos,test,2630.2,184.65,2,3
83560,Fertilizantes,test,3874.63,240.93,3,3
83561,Sementes,test,7205.38,158.32,7,3
83562,Máquinas,test,71693.47,2739.11,7,5
83563,Máquinas,test,6811.02,303.22,0,0
83564,Máquinas,test,24130.74,2647.14,3,5
83565,Máquinas,test,28950.16,2141.06,3,4
83566,Defensivos,test,5429.95,599.3,5,7
83567,Máquinas,test,28460.69,2077.71,3,4
83568,Fertilizantes,test,2063.42,174.44,1,2
83569,Sementes,test,1472.91,41.37,1,0
83570,Fertilizantes,test,6980.79,224.43,6,3
83571,Defensivos,test,8854.6,1435.0,7,9
83572,Máquinas,test,102774.48,319.52,8,0
83573,Defensivos,test,4794.01,56.31,5,0
83574,Sementes,test,8052.53,928.97,8,9
83575,Sementes,test,1939.29,106.21,2,2
83576,Sementes,test,9779.88,737.9,8,8
83577,Sementes,test,1075.47,80.11,0,1
83578,Máquinas,test,24875.41,870.93,3,1
83579,Fertilizantes,test,5661.42,361.38,5,5
83580,Máquinas,test,49356.13,2638.19,6,5
83581,Fertilizantes,test,3924.8,223.25,3,3
83582,Sementes,test,1036.95,107.79,0,2
83583,Máquinas,test,4581.34,362.22,0,0
83584,Sementes,test,1641.03,41.33,1,0
83585,Máquinas,test,58560.17,1176.57,6,2
83586,Defensivos,test,2213.1,88.95,2,1
83587,Máquinas,test,8958.33,785.31,0,1
83588,Máquinas,test,42160.23,5719.02,5,8
83589,Sementes,test,5192.91,624.99,5,8
83590,Máquinas,test,86056.57,7844.84,8,8
83591,Máquinas,test,26873.13,2562.79,3,5
83592,Sementes,test,2194.28,187.68,2,3
83593,Defensivos,test,1970.66,150.94,1,2
83594,Defensivos,test,7486.73,423.43,7,6
83595,Fertilizantes,test,8761.65,112.81,7,1
83596,Sementes,test,3382.0,337.65,3,5
83597,Máquinas,test,97044.49,11695.54,8,9
83598,Defensivos,test,11979.35,193.51,8,3
83599,Máquinas,test,77861.23,2783.25,8,5
83600,Defensivos,test,3270.72,27.96,3,0
83601,Fertilizantes,test,2073.58,82.43,1,1
83602,Máquinas,test,194529.06,13879.18,9,9
83603,Sementes,test,2966.25,326.2,3,5
83604,Sementes,test,1244.34,159.5,1,3
83605,Máquinas,test,13886.44,499.24,1,0
83606,Defensivos,test,15914.85,949.95,9,9
83607,Máquinas,test,191400.09,9124.61,9,9
83608,Defensivos,test,5751.3,366.91,6,5
83609,Fertilizantes,test,8050.24,628.16,7,7
83610,Máquinas,test,93749.87,2904.29,8,5
83611,Sementes,test,6219.06,753.6,6,8
83612,Sementes,test,3033.63,293.53,3,5
83613,Máquinas,test,103610.45,4866.99,8,7
83614,Máquinas,test,14040.22,724.73,1,1
83615,Fertilizantes,test,11394.91,1388.78,8,9
83616,Máquinas,test,14688.73,1888.31,1,4
83617,Sementes,test,9122.62,640.77,8,8
83618,Máquinas,test,15236.12,1113.89,1,2
83619,Máquinas,test,8438.67,731.52,0,1
83620,Fertilizantes,test,6124.43,605.11,5,7
83621,Máquinas,test,23637.3,3796.05,3,6
83622,Fertilizantes,test,2627.89,122.93,2,2
83623,Máquinas,test,59159.13,2066.32,7,4
83624,Máquinas,test,61002.14,6896.5,7,8
83625,Sementes,test,9325.51,448.59,8,7
83626,Fertilizantes,test,2004.54,86.48,1,1
83627,Fertilizantes,test,1485.6,97.28,1,1
83628,Fertilizantes,test,1187.46,88.8,0,1
83629,Fertilizantes,test,3661.72,211.8,3,3
83630,Máquinas,test,5300.58,248.29,0,0
83631,Defensivos,test,11872.34,1222.14,8,9
83632,Defensivos,test,6971.46,95.62,6,1
83633,Defensivos,test,5669.16,247.56,5,4
83634,Fertilizantes,test,4536.65,211.95,4,3
83635,Defensivos,test,4947.07,221.77,5,4
83636,Máquinas,test,18060.14,896.31,2,2
83637,Defensivos,test,13447.09,709.61,9,8
83638,Máquinas,test,51152.62,1989.58,6,4
83639,Sementes,test,4417.53,693.07,5,8
83640,Máquinas,test,47935.3,8310.75,6,9
83641,Máquinas,test,98495.93,8169.91,8,9
83642,Máquinas,test,7823.74,401.96,0,0
83643,Defensivos,test,3293.17,229.39,3,4
83644,Máquinas,test,67905.12,9587.28,7,9
83645,Sementes,test,2600.99,28.77,2,0
83646,Máquinas,test,25887.07,1365.61,3,3
83647,Sementes,test,3295.46,187.24,3,3
83648,Sementes,test,4685.85,193.99,5,3
83649,Defensivos,test,9989.74,1133.89,8,9
83650,Máquinas,test,17404.32,1891.44,2,4
83651,Máquinas,test,17056.09,1582.11,2,3
83652,Sementes,test,8640.16,246.8,8,4
83653,Fertilizantes,test,1846.53,33.66,1,0
83654,Defensivos,test,6865.01,739.63,6,8
83655,Máquinas,test,30777.89,2557.84,4,5
83656,Sementes,test,6951.62,776.1,7,8
83657,Máquinas,test,158192.16,21593.88,9,9
83658,Sementes,test,10381.78,936.98,8,9
83659,Sementes,test,10135.94,1108.62,8,9
83660,Máquinas,test,3520.53,185.31,0,0
83661,Defensivos,test,3750.33,462.59,4,6
83662,Fertilizantes,test,4967.88,370.84,4,5
83663,Máquinas,test,92614.17,9141.67,8,9
83664,Máquinas,test,33135.38,3606.52,4,6
83665,Fertilizantes,test,4557.42,329.18,4,5
83666,Máquinas,test,23551.33,2233.59,3,4
83667,Máquinas,test,17174.93,2555.55,2,5
83668,Máquinas,test,17161.17,1000.14,2,2
83669,Defensivos,test,7138.52,737.95,7,8
83670,Defensivos,test,2399.0,284.92,2,4
83671,Sementes,test,534.9,30.14,0,0
83672,Máquinas,test,16932.71,326.29,2,0
83673,Fertilizantes,test,6890.27,612.45,6,7
83674,Fertilizantes,test,13762.57,1041.93,9,9
83675,Defensivos,test,2538.7,195.86,2,3
83676,Fertilizantes,test,3209.46,186.36,3,3
83677,Fertilizantes,test,7378.49,894.76,6,8
83678,Fertilizantes,test,7224.64,275.12,6,4
83679,Máquinas,test,16666.09,1862.96,2,4
83680,Defensivos,test,712.78,26.68,0,0
83681,Sementes,test,3346.3,389.38,3,6
83682,Defensivos,test,1460.77,95.21,1,1
83683,Sementes,test,9995.87,633.53,8,8
83684,Defensivos,test,5161.36,277.61,5,4
83685,Máquinas,test,61775.58,4227.22,7,7
83686,Fertilizantes,test,16347.26,1511.62,9,9
83687,Máquinas,test,20176.88,755.02,2,1
83688,Fertilizantes,test,9918.3,1519.4,8,9
83689,Fertilizantes,test,3027.45,138.75,2,2
83690,Fertilizantes,test,7125.36,829.72,6,8
83691,Defensivos,test,4347.83,270.55,4,4
83692,Fertilizantes,test,2338.76,231.88,2,3
83693,Fertilizantes,test,5306.74,404.96,5,5
83694,Fertilizantes,test,7157.78,588.07,6,7
83695,Fertilizantes,test,9775.43,1136.07,8,9
83696,Máquinas,test,6328.25,264.65,0,0
83697,Fertilizantes,test,7937.2,473.04,7,6
83698,Máquinas,test,23869.42,388.93,3,0
83699,Sementes,test,5293.54,256.06,6,4
83700,Máquinas,test,8301.67,912.11,0,2
83701,Defensivos,test,5955.88,273.86,6,4
83702,Máquinas,test,33056.9,2032.2,4,4
83703,Defensivos,test,4322.26,193.94,4,3
83704,Fertilizantes,test,925.26,46.99,0,0
83705,Sementes,test,3325.52,223.63,3,4
83706,Defensivos,test,5974.92,492.03,6,7
83707,Sementes,test,1347.25,20.73,1,0
83708,Máquinas,test,30378.3,2282.58,4,4
83709,Fertilizantes,test,6653.16,571.26,6,7
83710,Máquinas,test,51661.32,3868.28,6,6
83711,Máquinas,test,54103.36,2919.76,6,5
83712,Sementes,test,12587.48,909.92,9,9
83713,Máquinas,test,12570.21,1217.97,1,2
83714,Fertilizantes,test,10920.95,351.55,8,5
83715,Defensivos,test,2003.84,131.91,1,2
83716,Defensivos,test,6287.07,345.15,6,5
83717,Defensivos,test,11437.85,933.59,8,9
83718,Defensivos,test,2111.92,144.14,2,2
83719,Máquinas,test,106453.44,5436.09,9,7
83720,Máquinas,test,66701.52,3547.4,7,6
83721,Sementes,test,7883.35,363.8,7,6
83722,Defensivos,test,8275.28,504.94,7,7
83723,Máquinas,test,17227.11,1151.97,2,2
83724,Fertilizantes,test,2270.45,79.27,2,1
